pressure_Torr,pressure_Pa,G_gas_W_m2K,glass-glass_G_rad_W_m2K,glass-glass_radiation_fraction,steel-glass_G_rad_W_m2K,steel-glass_radiation_fraction,gold-ceramic_G_rad_W_m2K,gold-ceramic_radiation_fraction
0.00010250986726077185,0.013666820522940626,0.012292681692704446,7.293393163636362,0.9983173815637633,1.7440722782608695,0.9930010664224197,0.17809547507886436,0.9354335800022822
0.00010630627111844515,0.014172964678053346,0.012747833856908563,7.293393163636362,0.9982551891810899,1.7440722782608695,0.992743802413816,0.17809547507886436,0.9332026156536682
0.00011024327297546891,0.014697853639635466,0.013219834714404636,7.293393163636362,0.9981907027623622,1.7440722782608695,0.9924771558372147,0.17809547507886436,0.9309002780347809
0.00011432607981143825,0.015242181612620571,0.013709307671625457,7.293393163636362,0.9981238380431291,1.7440722782608695,0.9922007900291249,0.17809547507886436,0.9285246828831204
0.00011856009144394468,0.015806668511489593,0.014216899179067622,7.293393163636362,0.9980545076903583,1.7440722782608695,0.9919143566590295,0.17809547507886436,0.9260739240835344
0.00012295090767023905,0.01639206091241161,0.014743279581438845,7.293393163636362,0.9979826211926952,1.7440722782608695,0.9916174953560647,0.17809547507886436,0.9235460755416618
0.00012750433567338264,0.01699913304064672,0.015289143999043003,7.293393163636362,0.9979080847469495,1.7440722782608695,0.9913098333261144,0.17809547507886436,0.9209391932411979
0.00013222639770268067,0.017628687794516793,0.015855213241541207,7.293393163636362,0.9978308011406894,1.7440722782608695,0.990990984959269,0.17809547507886436,0.9182513174928852
0.00013712333903855925,0.018281557807298798,0.01644223475526812,7.293393163636362,0.9977506696308256,1.7440722782608695,0.9906605514276056,0.17809547507886436,0.9154804753829622
0.00014220163625241404,0.018958606548444345,0.017050983605324203,7.293393163636362,0.9976675858180576,1.7440722782608695,0.990318120273276,0.17809547507886436,0.9126246834285714
0.00014746800577236278,0.01966072946558295,0.017682263493709525,7.293393163636362,0.9975814415170586,1.7440722782608695,0.9899632649869038,0.17809547507886436,0.9096819504473191
0.0001529294127662221,0.020388855168818266,0.018336907814807978,7.293393163636362,0.997492124622269,1.7440722782608695,0.9895955445763204,0.17809547507886436,0.9066502806478012
0.00015859308035346477,0.02114394665888463,0.019015780749579558,7.293393163636362,0.9973995189691657,1.7440722782608695,0.9892145031256961,0.17809547507886436,0.9035276769474293
0.00016446649915833502,0.021927002600787542,0.019719778399864597,7.293393163636362,0.9973035041908741,1.7440722782608695,0.9888196693451502,0.17809547507886436,0.9003121445233491
0.0001705574372167598,0.022739058644612852,0.0204498299642551,7.293393163636362,0.9972039555699859,1.7440722782608695,0.9884105561109546,0.17809547507886436,0.8970016946015729
0.00017687395025015794,0.02358118879525156,0.0212068989570392,7.293393163636362,0.9971007438854395,1.7440722782608695,0.9879866599964876,0.17809547507886436,0.8935943484886996
0.00018342439231973362,0.024454506832851528,0.021991984471778102,7.293393163636362,0.996993735254327,1.7440722782608695,0.987547460794122,0.17809547507886436,0.89008814184973
0.00019021742687534948,0.025360167785875343,0.02280612249113058,7.293393163636362,0.9968827909684782,1.7440722782608695,0.9870924210282812,0.17809547507886436,0.8864811292345008
0.00019726203821358493,0.02629936945871157,0.0236503872445955,7.293393163636362,0.9967677673256778,1.7440722782608695,0.9866209854599376,0.17809547507886436,0.8827713888541776
0.00020456754336014278,0.027273354015860955,0.024525892615903856,7.293393163636362,0.9966485154553671,1.7440722782608695,0.9861325805828776,0.17809547507886436,0.8789570276080161
0.00021214360439231203,0.028283409624791825,0.02543379360185026,7.293393163636362,0.996524881138678,1.7440722782608695,0.9856266141121083,0.17809547507886436,0.875036186359273
0.00022000024121778835,0.029330872159637977,0.026375287824418274,7.293393163636362,0.9963967046226504,1.7440722782608695,0.9851024744648395,0.17809547507886436,0.8710070454576719
0.00022814784482675217,0.030417126967992255,0.027351617098117953,7.293393163636362,0.9962638204284765,1.7440722782608695,0.9845595302345321,0.17809547507886436,0.8668678305042355
0.0002365971910347297,0.03154361070313223,0.028364069054520828,7.293393163636362,0.996126057153619,1.7440722782608695,0.9839971296585729,0.17809547507886436,0.8626168183525779
0.0002453594547344179,0.03271181322410206,0.029413978826047633,7.293393163636362,0.9959832372676475,1.7440722782608695,0.9834146000802045,0.17809547507886436,0.8582523433388913
0.00025444622467531305,0.03392327956616208,0.03050273079113331,7.293393163636362,0.9958351769016348,1.7440722782608695,0.9828112474054121,0.17809547507886436,0.8537728037309047
0.00026386951879070204,0.03517961198421398,0.03163176038297039,7.293393163636362,0.9956816856309597,1.7440722782608695,0.9821863555555528,0.17809547507886436,0.8491766683839849
0.00027364180009227724,0.03648247207190259,0.03280255596410461,7.293393163636362,0.9955225662513568,1.7440722782608695,0.9815391859165972,0.17809547507886436,0.8444624835903692
0.0002837759931534022,0.037833582959197885,0.03401666076923749,7.293393163636362,0.9953576145480579,1.7440722782608695,0.980868976785946,0.17809547507886436,0.8396288801052026
0.00029428550120282797,0.03923473159136343,0.0352756749186699,7.293393163636362,0.9951866190578718,1.7440722782608695,0.9801749428178815,0.17809547507886436,0.8346745803306701
0.0003051842238514643,0.04068777109232492,0.036581257504904374,7.293393163636362,0.9950093608240438,1.7440722782608695,0.979456274468816,0.17809547507886436,0.8295984056370429
0.0003164865754756586,0.04219462321556575,0.03793512875501055,7.293393163636362,0.9948256131437491,1.7440722782608695,0.9787121374436171,0.17809547507886436,0.8243992837969281
0.0003282075042812835,0.043757280885789285,0.03933907227144443,7.293393163636362,0.9946351413080646,1.7440722782608695,0.9779416721443976,0.17809547507886436,0.8190762565064453
0.00034036251207386094,0.04537781083471129,0.04079493735410665,7.293393163636362,0.9944377023342779,1.7440722782608695,0.977143993123292,0.17809547507886436,0.8136284869644578
0.0003529676747608584,0.047058356334467165,0.04230464140651567,7.293393163636362,0.994233044690386,1.7440722782608695,0.9763181885408637,0.17809547507886436,0.8080552674784003
0.00036603966361328034,0.048801140032249765,0.04387017242907057,7.293393163636362,0.9940209080116518,1.7440722782608695,0.9754633196319368,0.17809547507886436,0.8023560270626909
0.0003795957673146718,0.05060846688992667,0.04549359160247693,7.293393163636362,0.9938010228090791,1.7440722782608695,0.9745784201807833,0.17809547507886436,0.7965303389932107
0.0003936539148266945,0.05248272723252456,0.04717703596451164,7.293393163636362,0.9935731101696872,1.7440722782608695,0.973662496007758,0.17809547507886436,0.790577928278929
0.00040823269910152457,0.05442639990961346,0.04892272118340922,7.293393163636362,0.99333688144846,1.7440722782608695,0.9727145244696319,0.17809547507886436,0.7844986790094618
0.0004233514016724175,0.05644205557377004,0.050732944431257386,7.293393163636362,0.9930920379518637,1.7440722782608695,0.9717334539760475,0.17809547507886436,0.7782926415352297
0.0004390300181549852,0.05853236008045894,0.05261008736090652,7.293393163636362,0.9928382706128309,1.7440722782608695,0.9707182035246948,0.17809547507886436,0.7719600394349349
0.0004552892846928879,0.0607000780138252,0.05455661919000544,7.293393163636362,0.9925752596571202,1.7440722782608695,0.9696676622579975,0.17809547507886436,0.7655012762233904
0.00047215070538294076,0.06294807634306443,0.056575099895900434,7.293393163636362,0.9923026742609755,1.7440722782608695,0.968580689044285,0.17809547507886436,0.758916941751286
0.0004896365807158889,0.06527932821420374,0.05866818352524956,7.293393163636362,0.9920201722000186,1.7440722782608695,0.9674561120866382,0.17809547507886436,0.7522078182473645
0.0005077700370704759,0.06769691688230998,0.06083862162233222,7.293393163636362,0.991727399489328,1.7440722782608695,0.9662927285627955,0.17809547507886436,0.745374885952694
0.000526575057299811,0.0702040397893254,0.063089266780159,7.293393163636362,0.9914239900146697,1.7440722782608695,0.965089304299729,0.17809547507886436,0.7384193282963324
0.0005460765124504844,0.07280401279292349,0.06542307631861766,7.293393163636362,0.9911095651548683,1.7440722782608695,0.9638445734867214,0.17809547507886436,0.7313425365616965
0.0005663001946563938,0.07550027455197973,0.06784311609402678,7.293393163636362,0.9907837333953216,1.7440722782608695,0.9625572384310024,0.17809547507886436,0.7241461139934152
0.0005872728512507637,0.07829639107445431,0.07035256444460043,7.293393163636362,0.9904460899326932,1.7440722782608695,0.9612259693602417,0.17809547507886436,0.7168318792954051
0.0006090222201415019,0.08119606043370532,0.07295471627647443,7.293393163636362,0.9900962162708317,1.7440722782608695,0.9598494042764344,0.17809547507886436,0.7094018694723334
0.0006315770664966554,0.0842031176594671,0.07565298729508137,7.293393163636362,0.9897336798080009,1.7440722782608695,0.9584261488659562,0.17809547507886436,0.7018583419686203
0.0006549672207884987,0.08732153980996422,0.07845091838681235,7.293393163636362,0.9893580334155302,1.7440722782608695,0.9569547764708216,0.17809547507886436,0.6942037760616258
0.0006792236182465662,0.0905554512318687,0.08135218015605152,7.293393163636362,0.9889688150080289,1.7440722782608695,0.9554338281264165,0.17809547507886436,0.68644087346871
0.0007043783397718052,0.09390912901505662,0.08436057762282152,7.293393163636362,0.9885655471053411,1.7440722782608695,0.9538618126712399,0.17809547507886436,0.6785725581314451
0.0007304646543659761,0.09738700864938067,0.08748005508643678,7.293393163636362,0.9881477363864577,1.7440722782608695,0.9522372069344259,0.17809547507886436,0.6706019751443708
0.0007575170631323869,0.10099368989093609,0.09071470116071423,7.293393163636362,0.9877148732356434,1.7440722782608695,0.9505584560070772,0.17809547507886436,0.6625324888003338
0.0007855713449061921,0.10473394284558335,0.09406875398646107,7.293393163636362,0.9872664312810792,1.7440722782608695,0.948823973603673,0.17809547507886436,0.6543676797295706
0.0008146646035745765,0.1086127142777697,0.09754660662711523,7.293393163636362,0.9868018669263708,1.7440722782608695,0.9470321425200587,0.17809547507886436,0.6461113411153029
0.0008448353171494234,0.11263513415299543,0.10115281265358676,7.293393163636362,0.9863206188753271,1.7440722782608695,0.9451813151947455,0.17809547507886436,0.6377674739746241
0.0008761233886573659,0.11680652242257733,0.10489209192451539,7.293393163636362,0.9858221076504621,1.7440722782608695,0.9432698143804694,0.17809547507886436,0.6293402814998489
0.0009085701989145212,0.12113239605968179,0.10876933656833086,7.293393163636362,0.9853057351057447,1.7440722782608695,0.9412959339331562,0.17809547507886436,0.620834162462204
0.000942218661255727,0.12561847635593604,0.11278961717367943,7.293393163636362,0.9847708839341738,1.7440722782608695,0.9392579397256229,0.17809547507886436,0.6122537036866897
0.0009771132782906246,0.13027069648826267,0.11695818919494888,7.293393163636362,0.9842169171708354,1.7440722782608695,0.9371540706935119,0.17809547507886436,0.6036036716140888
0.0010133002007617054,0.1350952093659521,0.12128049957981224,7.293393163636362,0.9836431776921649,1.7440722782608695,0.9349825400210862,0.17809547507886436,0.5948890029733144
0.0010508272885821075,0.14009839576834374,0.12576219362587535,7.293393163636362,0.9830489877122235,1.7440722782608695,0.9327415364746294,0.17809547507886436,0.586114794594573
0.0010897441741339437,0.14528687278388563,0.1304091220737068,7.293393163636362,0.9824336482768771,1.7440722782608695,0.9304292258912624,0.17809547507886436,0.5772862924009755
0.0011301023279108354,0.1506675025617284,0.13522734844369705,7.293393163636362,0.9817964387568597,1.7440722782608695,0.9280437528310352,0.17809547507886436,0.5684088796232881
0.0011719551265914944,0.1562474013874312,0.1402231566243817,7.293393163636362,0.9811366163407983,1.7440722782608695,0.9255832424001383,0.17809547507886436,0.5594880642892894
0.0012153579236343754,0.1620339490947822,0.1454030587200399,7.293393163636362,0.9804534155293771,1.7440722782608695,0.9230458022530362,0.17809547507886436,0.5505294660456591
0.0012603681224867633,0.16803479882618028,0.15077380316555833,7.293393163636362,0.9797460476319311,1.7440722782608695,0.9204295247812124,0.17809547507886436,0.5415388023763654
0.001307045252505135,0.17425788715448962,0.15634238311673263,7.293393163636362,0.9790137002668674,1.7440722782608695,0.9177324894960552,0.17809547507886436,0.5325218742870452
0.0013554510476871838,0.18071144457975072,0.16211604512434738,7.293393163636362,0.9782555368674416,1.7440722782608695,0.9149527656131877,0.17809547507886436,0.5234845515298427
0.0014056495283196525,0.1874040064146327,0.16810229810055635,7.293393163636362,0.9774706961945367,1.7440722782608695,0.9120884148452443,0.17809547507886436,0.5144327574474735
0.001457707085649954,0.1943444240730232,0.17430892258624953,7.293393163636362,0.976658291858236,1.7440722782608695,0.9091374944097251,0.17809547507886436,0.5053724535188876
0.0015116925696935647,0.20154187677668545,0.18074398032826203,7.293393163636362,0.975817411850114,1.7440722782608695,0.9060980602581021,0.17809547507886436,0.4963096236917527
0.0015676773802933217,0.20900588369546624,0.18741582417543948,7.293393163636362,0.9749471180883259,1.7440722782608695,0.9029681705318091,0.17809547507886436,0.4872502585890095
0.0016257355615510616,0.21674631653711066,0.1943331083027312,7.293393163636362,0.9740464459777314,1.7440722782608695,0.8997458892501097,0.17809547507886436,0.4782003396779705
0.0016859438997564786,0.22477341260333325,0.20150479877262586,7.293393163636362,0.9731144039874482,1.7440722782608695,0.8964292902340991,0.17809547507886436,0.4691658234907915
0.0017483820249427494,0.23309778832941724,0.20894018444339266,7.293393163636362,0.9721499732484066,1.7440722782608695,0.8930164612702568,0.17809547507886436,0.4601526259846419
0.0018131325162032057,0.2417304533252438,0.21664888823371,7.293393163636362,0.9711521071736526,1.7440722782608695,0.8895055085160122,0.17809547507886436,0.45116660712857665
0.0018802810109083655,0.2506828249363251,0.22464087875339311,7.293393163636362,0.9701197311043318,1.7440722782608695,0.8858945611487242,0.17809547507886436,0.4422135558019239
0.0019499163179677649,0.25996674334409836,0.23292648231003374,7.293393163636362,0.969051741984479,1.7440722782608695,0.8821817762582861,0.17809547507886436,0.4332991750860529
0.0020221305352863895,0.26959448722545204,0.24151639530146163,7.293393163636362,0.9679470080679365,1.7440722782608695,0.8783653439822666,0.17809547507886436,0.4244290680276584
0.002097019171571045,0.2795787899921949,0.2504216970040124,7.293393163636362,0.9668043686609304,1.7440722782608695,0.8744434928810678,0.17809547507886436,0.4156087239472869
0.0021746812726477624,0.28993285663194496,0.25965386276665015,7.293393163636362,0.9656226339040411,1.7440722782608695,0.8704144955490282,0.17809547507886436,0.40684350536177344
0.0022552195524573296,0.3006703811727161,0.2692247776210357,7.293393163636362,0.9644005845975246,1.7440722782608695,0.8662766744557205,0.17809547507886436,0.3981386355836335
0.002338740528902154,0.311805564794293,0.2791467503176441,7.293393163636362,0.9631369720741574,1.7440722782608695,0.8620284080098987,0.17809547507886436,0.3894991870543554
0.002425354664724165,0.3233531346103551,0.2894325277980412,7.293393163636362,0.9618305181240041,1.7440722782608695,0.8576681368366255,0.17809547507886436,0.3809300704620141
0.002515176513600054,0.3353283631461864,0.3000953101133916,7.293393163636362,0.9604799149757317,1.7440722782608695,0.853194370256081,0.17809547507886436,0.3724360246868022
0.0026083248716470874,0.347747088537733,0.31114876579921347,7.293393163636362,0.9590838253393249,1.7440722782608695,0.8486056929504088,0.17809547507886436,0.36402160761100644
0.0027049229345398615,0.36062573547872345,0.32260704771630794,7.293393163636362,0.9576408825152842,1.7440722782608695,0.8439007718027222,0.17809547507886436,0.355691187822754
0.0028050984604458032,0.3739813369435554,0.3344848093676566,7.293393163636362,0.9561496905756177,1.7440722782608695,0.8390783628900574,0.17809547507886436,0.3474489372355982
0.002908983938994899,0.38783155671467795,0.34679722170092775,7.293393163636362,0.9546088246221606,1.7440722782608695,0.8341373186096673,0.17809547507886436,0.3392988246387826
0.003016716766507161,0.40219471274426777,0.35955999040601777,7.293393163636362,0.9530168311279817,1.7440722782608695,0.8290765949155753,0.17809547507886436,0.33124461018591106
0.0031284394277095316,0.4170898013810902,0.37278937371680404,7.293393163636362,0.9513722283678476,1.7440722782608695,0.8238952586398235,0.17809547507886436,0.3232898408228372
0.0032442996841826016,0.43253652249459285,0.3865022007259882,7.293393163636362,0.9496735069439219,1.7440722782608695,0.8185924948703133,0.17809547507886436,0.31543784664891406
0.0033644507697863585,0.4485553055294569,0.4007158902215491,7.293393163636362,0.9479191304130755,1.7440722782608695,0.813167614354623,0.17809547507886436,0.3076917381994212
0.003489051593323434,0.4651673365250669,0.4154484700529155,7.293393163636362,0.946107536022362,1.7440722782608695,0.8076200608967016,0.17809547507886436,0.3000544046310223
0.0036182669487078924,0.48239458613563363,0.4307185970344864,7.293393163636362,0.94423713555938,1.7440722782608695,0.8019494187108951,0.17809547507886436,0.29252851278658687
0.003752267732917498,0.5002598386880267,0.44654557739358264,7.293393163636362,0.9423063163243898,1.7440722782608695,0.7961554196954282,0.17809547507886436,0.28511650711065
0.0038912311720177843,0.5187867223157551,0.4629493877693009,7.293393163636362,0.940313442231171,1.7440722782608695,0.7902379505852245,0.17809547507886436,0.2778206103822209
0.004035341055556768,0.5379997402089395,0.47995069676802243,7.293393163636362,0.9382568550437116,1.7440722782608695,0.7841970599418886,0.17809547507886436,0.2706428252276245
0.00418478797964039,0.5579243030216161,0.49757088708056113,7.293393163636362,0.9361348757558732,1.7440722782608695,0.7780329649367834,0.17809547507886436,0.2635849363725498
0.0043397695990101265,0.5785867624792281,0.5158320781650441,7.293393163636362,0.933945806121216,1.7440722782608695,0.7717460578814745,0.17809547507886436,0.256648513589524
0.004500490888456179,0.6000144462307546,0.5347571494986371,7.293393163636362,0.9316879303401522,1.7440722782608695,0.7653369124584292,0.17809547507886436,0.24983491529461543
